stop_name,stop_type,transit_type,lines,latitude,longitude
Kirchwerder Schulweg,Stadtbus,Bus,"124,224,322",53.42965999999957,10.134400000000207
Elisabeth-von-Thadden-Kehre,"Nachtbus, Stadtbus",Bus,"134,234,329,N629",53.480193518581316,10.16745587398445
Lilo-Gloeden-Kehre,"Nachtbus, Stadtbus",Bus,"134,234,329,N629",53.478801949817296,10.170513671461064
Jeanette-Wolff-Ring,"Nachtbus, Stadtbus",Bus,"134,234,329,N629",53.4779100893036,10.17327570900084
Fiddigshagen,"Nachtbus, Stadtbus",Bus,"227,235,329,335,N629",53.4795799999994,10.197900000000272
Wiesnerring,"Nachtbus, Stadtbus",Bus,"227,235,329,335,N629",53.482549999999414,10.200080000000275
Stadtteilschule Bergedorf,"Nachtbus, Stadtbus",Bus,"122,221,222,321,N610",53.492668846944916,10.190492516779733
Ruselerweg,"Nachtbus, Stadtbus",Bus,"122,221,222,321,N610",53.49248496634565,10.195760243309865
Kurfürstendeich,Stadtbus,Bus,"124,127,223,224",53.466455634788794,10.201820535747313
Curslacker Deich 336,Stadtbus,Bus,"127,427",53.463794587503266,10.207151971914547
Rieck-Museum,Stadtbus,Bus,"127,427",53.45888947912273,10.215033993582573
Neuengammer Hausdeich 421,Stadtbus,Bus,"227,323,427",53.457502426476545,10.20627395478198
Warwischer Hinterdeich,Stadtbus,Bus,"120,223,322,323",53.42540999999959,10.121460000000198
Wraust,Stadtbus,Bus,"120,223,322,323",53.42319739182276,10.139553297954409
Hower Hauptdeich,Stadtbus,Bus,"120,223,323",53.41625999999954,10.148720000000225
Howe (Ost),Stadtbus,Bus,"120,323",53.41136999999952,10.152470000000228
Süderquerweg 263,Stadtbus,Bus,"124,224",53.4132535532294,10.15576597183828
Hower Brack,Stadtbus,Bus,"124,223,224",53.418455517370475,10.150688051824211
Friedmannbogen,"Nachtbus, Stadtbus",Bus,"329,N629",53.477979999999455,10.183800000000259
Richard-Gödeke-Weg,Stadtbus,Bus,"122,222",53.4854419724896,10.184805101409392
Henriette-Herz-Ring,"Nachtbus, Stadtbus",Bus,"134,234,329,335,N629",53.483599999999484,10.172090000000244
Fanny-Lewald-Ring,"Nachtbus, Stadtbus",Bus,"134,234,329,N629",53.476636883112135,10.175953906229738
Anton-Rée-Schule,Stadtbus,Bus,329,53.482315890755956,10.174812628758573
Billwiese,"Nachtbus, Stadtbus",Bus,"122,221,222,321,N610",53.491215059786576,10.188534578025726
Gertrud-Seele-Kehre,Stadtbus,Bus,335,53.480695453794304,10.17329490928425
Nettelnburger Kirchenweg,Stadtbus,Bus,"122,222",53.480184223925384,10.182801124457585
Siedlung Curslack (Nord),Stadtbus,Bus,"124,127,223,224",53.473819999999385,10.204790000000282
Am Schilfpark,Stadtbus,Bus,"122,221,321",53.479743277667616,10.2047036911434
Neuengammer Hausdeich 490,Stadtbus,Bus,"227,323,427",53.463048242442106,10.198516692864928
In der Hörn,Stadtbus,Bus,227,53.474269999999414,10.194800000000273
Freegen,Stadtbus,Bus,"124,224,322",53.441729999999595,10.129680000000203
Energie-Campus Bergedorf,Stadtbus,Bus,"122,221,321",53.47703952102594,10.203608017027904
Erna-Mohr-Kehre,Stadtbus,Bus,335,53.4785513860191,10.177358993851024
Ameisweg,Stadtbus,Bus,335,53.476975659693395,10.181454588780484
Gersonweg,Stadtbus,Bus,335,53.475155591087,10.182022970530236
Krapphofstraße,Stadtbus,Bus,335,53.47500882857637,10.187834795813739
Neuengammer Hauptdeich,Stadtbus,Bus,"120,227,427",53.41597018299696,10.251658210079908
Achterschlag,Stadtbus,Bus,"225,328",53.46786999999929,10.237440000000321
Wasserwerk,Stadtbus,Bus,"225,328",53.462812284221485,10.235704507483469
Curslacker Heerweg 118,Stadtbus,Bus,"225,328",53.45917494809417,10.234443183556039
Grashofweg,Stadtbus,Bus,"225,328",53.45378958586911,10.232505429446753
Rieckweg,Stadtbus,Bus,"225,328",53.44890999999931,10.230050000000315
Curslacker Deich 200,Stadtbus,Bus,"127,427",53.45341496262326,10.218006037032357
Curslack (Feuerwehr),Stadtbus,Bus,"127,427",53.45043177564043,10.22191057268972
Norderquerweg 92,Stadtbus,Bus,"127,322,323",53.42950862449443,10.196771551380731
Neuengammer Hausdeich 351,Stadtbus,Bus,"227,323,427",53.45308861841115,10.213897340699827
Neuengammer Hausdeich 310,Stadtbus,Bus,"227,323,427",53.44920382634828,10.214364741372046
Neuengammer Kirche,Stadtbus,Bus,"127,227,328,427",53.445999262729934,10.222332972053376
Lütte Stegel,Stadtbus,Bus,"127,227,328,427",53.44516999999932,10.225720000000308
Heinrich-Stubbe-Weg,Stadtbus,Bus,"127,225,227,328,427",53.445179999999304,10.229400000000311
Horster Damm,Stadtbus,Bus,"228,328",53.46175036788195,10.273355967967197
Alte Horster Schule,Stadtbus,Bus,"228,328,428",53.45564246058439,10.283327480035775
Lüttwetter,Stadtbus,Bus,"228,328,428",53.43495541689351,10.276011654999055
Altengamme (Feuerwehr),Stadtbus,Bus,"228,328,428",53.43033541260658,10.274407655189892
Borghorst,Stadtbus,Bus,"120,228,328,428,439",53.440436096304346,10.303344515649686
Zeltplatz Altengamme,Stadtbus,Bus,"120,228,328,428,439",53.432824067375975,10.29850360232784
Altengammer Löschplatz,Stadtbus,Bus,"120,228,328,428",53.428729999999085,10.2907700000004
Altengamme (Süd),Stadtbus,Bus,"120,228,328,428",53.427611632197625,10.28585155842635
Altengammer Elbwiesen,Stadtbus,Bus,"120,228,328,428",53.4267259144095,10.279337704429485
Gammer Weg (Süd),Stadtbus,Bus,"120,228,328,428",53.42695999999915,10.273230000000373
Neuengammer Elbdeich,Stadtbus,Bus,"120,227,427",53.42257999999921,10.257390000000349
Achterdeich,Stadtbus,Bus,"120,227,424,427",53.40867999999924,10.246620000000334
Kraueler Hauptdeich 261,Stadtbus,Bus,"120,424",53.402619999999274,10.241560000000332
Kraueler Hauptdeich,Stadtbus,Bus,"120,424",53.39792912845976,10.234146060617451
Ost-Kraueler Bogen,Stadtbus,Bus,"120,225,424",53.397679999999326,10.22555000000031
West-Kraueler Bogen,Stadtbus,Bus,"120,225,424",53.3986179868523,10.216998857370207
Riepenburg,Stadtbus,Bus,"120,225,424",53.40210999999938,10.204810000000283
Krummer Hagen,Stadtbus,Bus,"225,424",53.40673999999939,10.207960000000288
Kirchwerder Mühlendamm,Stadtbus,Bus,"225,424",53.41230699552769,10.210436463960665
Zwischen den Zäunen,Stadtbus,Bus,"127,227,427",53.43961723370189,10.231555267645673
Jean-Dolidier-Weg,Stadtbus,Bus,"127,227,427",53.43798999999929,10.233880000000317
Bei der Blauen Brücke,Stadtbus,Bus,"227,427",53.43736999999928,10.23680000000032
Windpark Neuengamme,Stadtbus,Bus,"227,427",53.431163027195716,10.241971956560363
Neuengammer Hausdeich 52,Stadtbus,Bus,"227,427",53.426532132279725,10.249669256212323
Neuengammer Marschbahndamm,Stadtbus,Bus,"227,427",53.42408999999923,10.253660000000345
Kälbersteert,Stadtbus,Bus,424,53.440916110837634,10.196242572265705
Neuengammer Hinterdeich 180,Stadtbus,Bus,424,53.43885058970513,10.203085606731786
Neuengammer Hinterdeich 143,Stadtbus,Bus,424,53.43539700534348,10.204944484825784
Neuengammer Hinterdeich 123,Stadtbus,Bus,424,53.432746961923314,10.202766846189032
Neuengammer Hinterdeich 60,Stadtbus,Bus,424,53.42874822607053,10.205586262718228
Neuengammer Hinterdeich (Ost),Stadtbus,Bus,"225,328,424",53.427709999999365,10.215100000000298
Kiebitzdeich (West),Stadtbus,Bus,"225,328,424",53.4250324897777,10.2150104442533
In der Ohe-Nord,Stadtbus,Bus,"127,225,328,427",53.41954999999937,10.205130000000283
Hitscherberg,Stadtbus,Bus,"124,224",53.43779313271149,10.196254725097095
Kirchwerder Hausdeich (Mitte),Stadtbus,Bus,"124,224",53.43079836403393,10.198291762358656
Achterdiekbrücke,Stadtbus,Bus,"124,224",53.42672853969403,10.204126520702738
Alter Bahnhof Kirchwerder,Stadtbus,Bus,"127,322,323",53.4252299999994,10.200680000000276
Schule Kirchwerder,Stadtbus,Bus,"124,127,224,225,322,323,328,424,427",53.420369999999394,10.201940000000281
Kirchwerder Kirche,Stadtbus,Bus,"124,224,323,424",53.41880999999941,10.199660000000277
Sielkuhle,Stadtbus,Bus,"225,424",53.417601601267656,10.201425688329444
Kirchwerder Hausdeich 404,Stadtbus,Bus,"225,424",53.41535812061474,10.204200794251753
Karkenland,Stadtbus,Bus,"124,224,323,424",53.41695604263304,10.197083874681507
Teufelsort,Stadtbus,Bus,"124,224,323,424",53.41187999999941,10.191410000000268
Kirchenheerweg,Stadtbus,Bus,"124,224,323,424",53.40414999999945,10.18592000000026
Süderquerweg 208,Stadtbus,Bus,"124,224",53.411801157229554,10.161464224415292
Neesentwiete,Stadtbus,Bus,"124,224",53.4100166509749,10.171842407361273
Auf dem Sülzbrack,Stadtbus,Bus,"124,224",53.407319999999466,10.178350000000254
Grünerdeich,Stadtbus,Bus,"120,124,323,424",53.40178916088647,10.189572829236205
Zollenspieker (Fähre),Stadtbus,Bus,"120,124,323,424",53.39837999999945,10.18274000000026
Sülzbrack,Stadtbus,Bus,"120,323",53.399264655805496,10.17385919159907
Lütjenburg (Kirchwerder),Stadtbus,Bus,"120,323",53.400549999999484,10.168360000000243
Sande,Stadtbus,Bus,"120,323",53.40605999999951,10.158840000000232
KZ-Gedenkstätte (Mahnmal),Stadtbus,Bus,"127,227,427",53.43538816133137,10.232019411529462
KZ-Gedenkstätte (Ausstellung),Stadtbus,Bus,"127,227,427",53.42797192924781,10.226698422066988
KZ-Gedenkstätte (Klinkerwerk),Stadtbus,Bus,"127,227,427",53.432505692009734,10.229955665844741
Neuengammer Heerweg,Stadtbus,Bus,"127,227,424,427",53.41951999999933,10.220920000000302
Kiebitzbrack,Stadtbus,Bus,"227,424,427",53.41095999999928,10.23642000000032
Norderquerweg 42,Stadtbus,Bus,"127,322,323",53.434289212021376,10.191544006150535
Horster Moor,Stadtbus,Bus,"228,328,428",53.45241413979551,10.286186828533026
Weg zum Freibad,Stadtbus,Bus,"228,328,428",53.448199999999076,10.2939400000004
Vossmoorbrücke,Stadtbus,Bus,"228,328,428",53.44581999999905,10.297270000000406
Altengammer Marschbahndamm,Stadtbus,Bus,"228,328,428",53.44160999999904,10.301650000000414
Schule Zollenspieker,Stadtbus,Bus,"124,323,424",53.40108999999945,10.18377000000026
Riepenburger Brack,Stadtbus,Bus,"120,225,424",53.40013889480058,10.209180483923802
Gammer Weg 146,Stadtbus,Bus,"228,328,428",53.44131838735379,10.278154445102174
Schule Curslack (Kehre),Stadtbus,Bus,"127,227,323,328,427",53.448028891463785,10.221153353217781
Carlsbrack,Stadtbus,Bus,120,53.40364664969429,10.195545446596185
Alte Twiete,Stadtbus,Bus,"225,424",53.41923920454358,10.20140925637363
Kiebitzdeich 154,Stadtbus,Bus,"227,424,427",53.41389833229442,10.231616099993166
Zweiter Fersenweg,Stadtbus,Bus,"225,424",53.410269999999365,10.20991000000029
Neuengammer Hausdeich 331,Stadtbus,Bus,"227,323,427",53.45128881718824,10.21487353048694
Perelsstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"332,M12,N609",53.510957023607396,10.20348649742759
Röpraredder,"Metrobus, Nachtbus, Stadtbus",Bus,"332,M12,N609",53.51013571418389,10.210278584798424
Havighorster Weg,Stadtbus,Bus,332,53.51269055761343,10.2096025666203
Max-Eichholz-Ring,Stadtbus,Bus,"136,137",53.50453637904548,10.218249073646271
Sterntwiete,Stadtbus,Bus,"136,137",53.504179999999366,10.214280000000292
Harnackring,"Metrobus, Nachtbus",Bus,"M12,N609",53.50755731487594,10.2109395102754
Binnenfeldredder,"Metrobus, Nachtbus, Stadtbus",Bus,"136,137,M12,N609",53.503703571774125,10.210518601646841
Goerdelerstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"136,137,M12,N609",53.501689999999364,10.210730000000286
Bornmühlenweg,"Metrobus, Nachtbus, Stadtbus",Bus,"136,137,M12,N609",53.49954999999937,10.210570000000288
Heidkampsredder,Stadtbus,Bus,"234,332",53.506320071788124,10.199445352594058
Plettenbergstraße,Stadtbus,Bus,234,53.50474999999938,10.203510000000277
Lohbrügger Weg,Stadtbus,Bus,234,53.50128999999938,10.206110000000283
Sanmannreihe,Stadtbus,Bus,234,53.49800999999937,10.208190000000284
Riehlstraße,Stadtbus,Bus,"332,534",53.497017585284595,10.196734819744623
Höperfeld,Stadtbus,Bus,"332,534",53.4957399999994,10.199790000000274
Ulmenliet,Stadtbus,Bus,"332,534",53.49514999999939,10.202900000000279
Augustastraße,Stadtbus,Bus,135,53.49085874250799,10.21530559905483
Bille-Bad,Stadtbus,Bus,135,53.49320999999936,10.214600000000294
Am Güterbahnhof,"Nachtbus, Stadtbus",Bus,"227,235,329,335,N629",53.48557999999941,10.201990000000277
Korachstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"234,M12,N609",53.51077834742861,10.197974854738284
Behnsrade,Stadtbus,Bus,332,53.512212301984476,10.198801659257374
Kirschgarten,Stadtbus,Bus,332,53.50291686230696,10.197540642835783
Perelsstraße (Mitte),Stadtbus,Bus,332,53.509230094254235,10.202002176415421
Neuländer Straße,Stadtbus,Bus,154,53.46619585264989,9.991299289760532
Kirchhofsweg,"Nachtbus, Stadtbus",Bus,"225,228,8890,N609",53.48367509580579,10.220810925073785
Unterm Heilbrunnen,"Nachtbus, Stadtbus",Bus,"225,228,8890,N609",53.481779999999326,10.224960000000303
An der Pollhofsbrücke,"Nachtbus, Stadtbus",Bus,"225,228,8890,N609",53.479684033705716,10.231216423464847
Pollhof,Stadtbus,Bus,225,53.475179999999305,10.23109000000031
Holtenklinke,"Nachtbus, Stadtbus",Bus,"225,228,328,8890,N609",53.47776999999929,10.240990000000325
Klgv Rothenhauschaussee,"Nachtbus, Stadtbus",Bus,"228,328,8890,N609",53.47355496965062,10.255365185538112
Speckenweg,"Nachtbus, Stadtbus",Bus,"228,328,8890,N609",53.4725380200732,10.260490906952207
Speckenwegbrücke,Stadtbus,Bus,"228,328",53.46740999999922,10.25873000000035
Windpark Horst,Stadtbus,Bus,"228,328",53.46474193253409,10.262558314723737
Friedhof Bergedorf,Stadtbus,Bus,332,53.478820886630515,10.250068216393723
Friedhof Bergedorf (Kapelle 1),Stadtbus,Bus,332,53.48077382219126,10.245241287617532
Sternwarte (Universität),Stadtbus,Bus,332,53.480059999999284,10.237920000000322
Justus-Brinckmann-Straße,Stadtbus,Bus,"135,332",53.4812899999993,10.232480000000315
Hoffmann-von-Fallersleben-Straße,Stadtbus,Bus,"135,332",53.48220649379956,10.228986598807666
Reimboldweg,Stadtbus,Bus,"135,332",53.48284982043803,10.22657723817375
St.-Michael-Kirche,Stadtbus,Bus,"135,332",53.48336999999932,10.224940000000302
Zu den Eichen,Stadtbus,Bus,"135,332",53.48526999999933,10.220620000000299
Spieringstraße,Stadtbus,Bus,332,53.48481999999932,10.226050000000306
Ida-Boy-Ed-Straße,Stadtbus,Bus,332,53.4839699999993,10.230140000000311
August-Bebel-Straße,Stadtbus,Bus,"135,332",53.48319999999929,10.233950000000316
Sternwarte (Besucherzentrum),Stadtbus,Bus,332,53.48217999999929,10.239610000000326
Bethesda Krankenhaus Bergedorf,Stadtbus,Bus,135,53.485849999999296,10.234090000000316
Luisen-Gymnasium,Stadtbus,Bus,535,53.491757352559134,10.227683949417598
Hansa-Gymnasium,Stadtbus,Bus,535,53.49381797282673,10.221069669683956
Schlebuschweg,Stadtbus,Bus,"135,535",53.49206999999931,10.224910000000305
Eschenhofweg,Stadtbus,Bus,225,53.471121288115036,10.233068862781359
"Voßmoor, Escheburger Weg",Stadtbus,Bus,8895,53.45030917863639,10.31186827770145
Rothenhauschaussee 243,Stadtbus,Bus,8890,53.47150999999918,10.265740000000358
Curslacker Heerweg 258,Stadtbus,Bus,"225,328",53.473009756575784,10.239103940286997
Palstek,Stadtbus,Bus,251,53.533776148148235,9.851192767075029
Gewerbepark Merkur (Süd),Stadtbus,Bus,"263,264,364",53.60314072413816,10.187926492001147
Gewerbepark Merkur,"Metrobus, Stadtbus",Bus,"462,M29",53.6076602949307,10.188545760965422
"Tangstedt (OD), Puckaff",Stadtbus,Bus,"378,478,7550,7551",53.71384834930142,10.076910691188186
Schellerdamm,Stadtbus,Bus,"142,154",53.46605999999981,9.987420000000103
Unterelbestraße,"Nachtbus, Stadtbus",Bus,"141,241,N641",53.46671999999982,9.972050000000095
Grumbrechtstraße,"Nachtbus, Stadtbus",Bus,"141,241,N641",53.46806999999983,9.967760000000096
Bissingstraße,"Nachtbus, Stadtbus",Bus,"141,241,N641",53.46951313536137,9.962690519068888
S Harburg Rathaus (Hölertwiete),"Nachtbus, Stadtbus",Bus,"141,154,157,241,N641",53.461135127889484,9.98207114449168
Blohmstraße,Stadtbus,Bus,"142,157",53.467329999999805,9.981420000000101
Hafen Harburg,Stadtbus,Bus,142,53.46523522992676,9.980027405852837
Harburger Schloßstraße,Stadtbus,Bus,"142,154,157",53.46509504512642,9.983299346673014
Theodor-Yorck-Straße,"Anruf-Sammel-Taxi, Stadtbus",Bus,142,53.46405954909318,9.987899581452059
Marktkanal,Stadtbus,Bus,"254,354",53.527497866279106,10.025508571089002
Stenzelring,Stadtbus,Bus,155,53.517782832583926,10.000390354159507
Schlenzigstraße,Stadtbus,Bus,155,53.51501999999978,10.00061000000011
Rubbertstraße 30,Stadtbus,Bus,155,53.51100935442224,10.004003234515732
Rotenhäuser Straße (Ost),Stadtbus,Bus,155,53.505989999999784,10.004120000000116
Thielenstraße (West),Stadtbus,Bus,155,53.50248999999979,10.003770000000111
Berufsschulcampus Elbinsel,Stadtbus,Bus,155,53.500532285495176,10.001652079680134
Schulen Stübenhofer Weg,Stadtbus,Bus,"152,155,355",53.483690293502406,10.012953068744038
Moorburger Elbdeich 297,Stadtbus,Bus,157,53.49523887229633,9.917891318581058
Moorburger Elbdeich 273,Stadtbus,Bus,157,53.495054256378374,9.923100352803827
Alte Schule Moorburg,Stadtbus,Bus,157,53.494862512735736,9.92774964432167
Moorburger Elbdeich 227,Stadtbus,Bus,157,53.493557168030456,9.931519134371234
Moorburger Kirchdeich,Stadtbus,Bus,157,53.4898745454906,9.936366727739378
Moorburger Straße,Stadtbus,Bus,157,53.47302147156303,9.958224308484546
Zweite Hafenstraße,Stadtbus,Bus,157,53.47156493630201,9.966023080899632
Moorburger Kirche,Stadtbus,Bus,157,53.48962703879508,9.941316944896894
Konsul-Ritter-Straße,Stadtbus,Bus,157,53.47038995971762,9.972215025910533
Moorburger Bogen,Stadtbus,Bus,157,53.47445999999984,9.950580000000086
Heykenstieg,Stadtbus,Bus,146,53.48189999999989,9.907050000000067
Cuxhavener Straße (West),Stadtbus,Bus,"240,550",53.467278065021844,9.809006978666416
Neckersstücken,"Nachtbus, Stadtbus",Bus,"240,251,N641",53.471339999999934,9.820150000000043
Ohrnsweg,"Nachtbus, Stadtbus",Bus,"240,251,N641",53.47390817294262,9.821951023736926
Fischbeker Heuweg,"Nachtbus, Stadtbus",Bus,"240,251,N641",53.47097999999992,9.826680000000046
Rostweg,"Nachtbus, Stadtbus",Bus,"240,251,N641",53.47144999999991,9.831440000000043
Neuwiedenthaler Straße (West),Stadtbus,Bus,"140,251,257",53.47679407127917,9.862361407207988
Friedhof Neuwiedenthal,Stadtbus,Bus,251,53.476326966373705,9.869172263455054
Zum Dubben,Stadtbus,Bus,"141,250,251",53.4739199999999,9.903710000000068
Haake,"Nachtbus, Stadtbus",Bus,"141,N641",53.47101704701807,9.901096611569102
Hausbruch,Stadtbus,Bus,141,53.47175999999989,9.893810000000064
Talweg,Stadtbus,Bus,"141,340",53.4721199999999,9.883670000000057
Neugrabener Markt,"Nachtbus, Stadtbus",Bus,"240,250,N641",53.47076999999992,9.85439000000005
Grundheide,Stadtbus,Bus,250,53.464148583367226,9.855180573443029
Fischbeker Heideweg,Stadtbus,Bus,250,53.459229999999906,9.85126000000005
Fischbeker Holtweg,"Nachtbus, Stadtbus",Bus,"240,N641",53.46744859737158,9.859727987898642
Störtebekerweg,Stadtbus,Bus,240,53.46914844925081,9.864030361323543
Neugrabener Heideweg,Stadtbus,Bus,240,53.46255029049869,9.866075063493941
Lüttmattensteed,Stadtbus,Bus,240,53.459250474591734,9.866422974874158
Bauernholztal,Stadtbus,Bus,240,53.45636544636914,9.866732599844273
Quellgrund,Stadtbus,Bus,240,53.452879999999894,9.867120000000055
Waldfrieden (Kehre),Stadtbus,Bus,240,53.4493699999999,9.868020000000055
Heykenaukamp (Kehre),Stadtbus,Bus,"250,251",53.47773999999987,9.90963000000007
Neumoorstück,Stadtbus,Bus,251,53.4766699999999,9.866630000000056
Heykenauweg (Süd),Stadtbus,Bus,"250,251",53.47940999999988,9.901360000000064
Heykenaukamp,Stadtbus,Bus,"250,251",53.479010596462054,9.904941800443497
Ringheide,Stadtbus,Bus,250,53.46180999999991,9.854440000000052
Heidrand,Stadtbus,Bus,240,53.465456217211596,9.865780031806668
Distelacker,"Nachtbus, Stadtbus",Bus,"240,N641",53.46833999999991,9.855740000000052
Bergheide,Stadtbus,Bus,250,53.46781857279426,9.85473625490382
Im Fischbeker Heidbrook (West),Stadtbus,Bus,"240,550",53.46657555219386,9.810415253568786
Heideblütenweg,Stadtbus,Bus,"240,550",53.464524660171904,9.812429858786995
Heidschnuckenring,Stadtbus,Bus,"240,550",53.46615010261692,9.815634866994042
Im Fischbeker Heidbrook (Ost),Stadtbus,Bus,"240,550",53.4674877132389,9.814366875845288
Heidemoor,Stadtbus,Bus,"140,257",53.4822732865149,9.861124522558288
Francoper Hinterdeich,Stadtbus,Bus,257,53.496724966986335,9.874469999969184
Erlenbruch,Stadtbus,Bus,140,53.48199568828415,9.867636313241752
Moorburger Ring,Stadtbus,Bus,140,53.48067647006101,9.873075301044043
Jägerhof,Stadtbus,Bus,340,53.471224965871016,9.888596529803367
Schanzengrund,Stadtbus,Bus,340,53.4656265315396,9.890437091226708
Rudolf Steiner Schule Harburg,Stadtbus,Bus,340,53.46151406108684,9.892242231778555
Hohenwisch (Kehre),Stadtbus,Bus,"157,257",53.50246329081793,9.877650271970227
Hohenwischer Straße 20,Stadtbus,Bus,157,53.4999245888529,9.884287237162916
